"https://doi.org/10.2307/972054","Alfarería temprana en sitios de cazadores—recolectores de la región pampeana (Argentina)","Gustavo G. Politis,  Gustavo A. Martínez, Mariano Bonomo","",0,"","2017-01-20T00:00:00Z",", pp. 167-181",""
"https://doi.org/10.7183/1045-6635.25.3.278","Alluvial Stratigraphy and the Search for Preceramic Open-air Sites in Highland Mesoamerica","Aleksander Borejsza, Charles D. Frederick, Luis Morett Alatorre, Arthur A. Joyce","",0,"","2017-01-20T00:00:00Z",", pp. 278-299",""
"https://doi.org/10.2307/972095","","JoEllen Burkholder","",0,"","2017-01-20T00:00:00Z",", p. 438",""
"https://doi.org/10.1017/laq.2017.45","","David Tavárez","",0,"","2017-09-06T00:00:00Z",", pp. 625-626",""
"https://doi.org/10.2307/971677","","Karen Olsen Bruhns","",0,"","2017-01-20T00:00:00Z",", pp. 281-282",""
"https://doi.org/10.7183/1045-6635.22.4.469","America’s First Polymer Scientists: Rubber Processing, Use and Transport in Mesoamerica","Michael J. Tarkanian, Dorothy Hosler","",0,"","2017-01-20T00:00:00Z",", pp. 469-486",""
"https://doi.org/10.1017/S1045663500002583","An Alternative Order: The Dualistic Economies of the Ancient Maya","Vernon L. Scarborough, Fred Valdez","",0,"","2017-01-20T00:00:00Z",", pp. 207-227",""
"https://doi.org/10.7183/1045-6635.24.1.72","An Analysis of pXRF Obsidian Source Attributions from Tikal, Guatemala","Hattula Moholy-Nagy, James Meierhoff, Mark Golitko, Caleb Kestle","",0,"","2017-01-20T00:00:00Z",", pp. 72-97",""
"https://doi.org/10.2307/25063048","An Ancient Maya Dock and Dam at Blue Creek, Rio Hondo, Belize","Jason W. Barrett, Thomas H. Guderjan","",0,"","2017-01-20T00:00:00Z",", pp. 227-239",""
"https://doi.org/10.2307/971590","An Ancient Maya Reservoir and Dam at Tamarindito, El Peten, Guatemala","Timothy Beach, Nicholas Dunning","",0,"","2017-01-20T00:00:00Z",", pp. 20-29",""
"https://doi.org/10.1017/S104566350001587X","","Jon C. Lohse","",0,"","2017-01-20T00:00:00Z",", pp. 436-437",""
"https://doi.org/10.2307/972200","An Aztec Palace at Chiconautla, Mexico","Christina M. Elson","",0,"","2017-01-20T00:00:00Z",", pp. 151-167",""
"https://doi.org/10.2307/971741","An Early Classic Colonnaded Building at the Maya Site of Blue Creek, Belize","W. David Driver","",0,"","2017-01-20T00:00:00Z",", pp. 63-84",""
"https://doi.org/10.1017/laq.2017.54","AN ETHNOARCHAEOLOGICAL PERSPECTIVE ON GROUND STONE PRODUCTION AT THE SANTIAGO QUARRY IN THE CASAS GRANDES REGION OF CHIHUAHUA, MEXICO","Michael T. Searcy, Todd Pitezel","",0,"","2017-10-27T00:00:00Z",", pp. 169-184",""
"https://doi.org/10.2307/972086","An Ethnoarchaeological Study of Tool Design and Selection in an Andean Agro-Pastoral Context","Steve A. Tomka","",0,"","2017-01-20T00:00:00Z",", pp. 395-411",""
"https://doi.org/10.2307/971882","An Initial Consideration of Obsidian Procurement and Exchange in Prehispanic Ecuador","Richard L. Burger, Frank Asaro, Helen V. Michel, Fred H. Stross, Ernesto Salazar","",0,"","2017-01-20T00:00:00Z",", pp. 228-255",""
"https://doi.org/10.2307/971761","An Interdisciplinary Perspective on the Origin of Maize","Mary W. Eubanks","",0,"","2017-01-20T00:00:00Z",", pp. 91-98",""
"https://doi.org/10.2307/971676","An I-Shaped Ball-Court Form at Pampa de las Llamas-Moxeke, Peru","Thomas Pozorski, Shelia Pozorski","",0,"","2017-01-20T00:00:00Z",", pp. 274-280",""
"https://doi.org/10.2307/971772","","Michel Oudijk","",0,"","2017-01-20T00:00:00Z",", pp. 119-120",""
"https://doi.org/10.7183/1045-6635.22.3.335","Analisis de morfometría geométrica en puntas cola de pescado del Uruguay","Carola Castiñeira,  Marcelo Cardillo,  Judith Charlin, Jorge Baeza","",0,"","2017-01-20T00:00:00Z",", pp. 335-358",""
"https://doi.org/10.2307/971930","Analisis Quimico de Pisos de Ocupacion: Un Caso Etnografico en Tlaxcala, Mexico","Luis Barba, Agustín Ortiz","",0,"","2017-01-20T00:00:00Z",", pp. 63-82",""
"https://doi.org/10.7183/1045-6635.25.1.82","Analysis of the Context and Contents of an Ulua-Style Marble Vase from the Palmarejo Valley, Honduras","E. Christian Wells, Karla L. Davis-Salazar, José E. Moreno-Cortes, Glenn S. L. Stuart, Anna C. Novotny","",0,"","2017-01-20T00:00:00Z",", pp. 82-100",""
"https://doi.org/10.2307/971986","","Paul F. Healy,  Kitty Emery, Lori E. Wright","",0,"","2017-01-20T00:00:00Z",", pp. 170-183",""
"https://doi.org/10.2307/25478185","","Scott M. Fitzpatrick","",0,"","2017-01-20T00:00:00Z",", pp. 354-355",""
"https://doi.org/10.1017/S1045663500008853","","Daniel H. Sandweiss","",0,"","2017-01-20T00:00:00Z",", pp. 577-578",""
"https://doi.org/10.2307/971939","Ancient Cultural Contacts between Ecuador, West Mexico, and the American Southwest: Clothing Similarities","Patricia Rieff Anawalt","",0,"","2017-01-20T00:00:00Z",", pp. 114-129",""
"https://doi.org/10.2307/25063101","Ancient DNA and Genetic Continuity in the South Central Andes","Cecil M. Lewis, Jane E. Buikstra, Anne C. Stone","",0,"","2017-01-20T00:00:00Z",", pp. 145-160",""
"https://doi.org/10.7183/1045-6635.23.3.259","Ancient Manioc Agriculture South of the Ceren Village, El Salvador","Payson Sheets, David Lentz, Dolores Piperno, John Jones, Christine Dixon, George Maloof, Angela Hood","",0,"","2017-01-20T00:00:00Z",", pp. 259-281",""
"https://doi.org/10.2307/972005","","Dorie Reents-Budet","",0,"","2017-01-20T00:00:00Z",", pp. 417-419",""
"https://doi.org/10.2307/972088","Ancient Maya Defensive Barricades, Warfare, and Site Abandonment","Joel W. Palka","",0,"","2017-01-20T00:00:00Z",", pp. 427-430",""
"https://doi.org/10.1017/S1045663500002571","The Ancient Maya Drought Cult: Late Classic Cave Use in Belize","Holley Moyes, Jaime J. Awe, George A. Brook, James W. Webster","",0,"","2017-01-20T00:00:00Z",", pp. 175-206",""
"https://doi.org/10.1017/S1045663500011810","","George J. Bey","",0,"","2017-01-20T00:00:00Z",", pp. 363-365",""
"https://doi.org/10.2307/25063107","","Scott L. Fedick","",0,"","2017-01-20T00:00:00Z",", pp. 223-225",""
"https://doi.org/10.2307/971906","","Gray Graffam","",0,"","2017-01-20T00:00:00Z",", pp. 90-91",""
"https://doi.org/10.2307/971612","Ancient Metallurgy in the Atacama: Evidence for Copper Smelting during Chile's Early Ceramic Period","Gray Graffam,  Mario Rivera, Alvaro Carevič","",0,"","2017-01-20T00:00:00Z",", pp. 101-113",""
"https://doi.org/10.2307/30042512","","Barbara Voorhies","",0,"","2017-01-20T00:00:00Z",", p. 473",""
"https://doi.org/10.2307/4141597","","Donald A. Proulx","",0,"","2017-01-20T00:00:00Z",", pp. 470-472",""
"https://doi.org/10.1017/S1045663500015881","","Randall H. McGuire","",0,"","2017-01-20T00:00:00Z",", pp. 437-438",""
"https://doi.org/10.2307/25478194","Ancient Settlement, Urban Gardening, and Environment in the Gulf Lowlands of Mexico","Barbara L. Stark, Alanna Ossa","",0,"","2017-01-20T00:00:00Z",", pp. 385-406",""
"https://doi.org/10.2307/971843","","Thomas F. Lynch","",0,"","2017-01-20T00:00:00Z",", pp. 374-376",""
"https://doi.org/10.2307/972214","","Helen Perlstein Pollard","",0,"","2017-01-20T00:00:00Z",", pp. 91-92",""
"https://doi.org/10.2307/25063095","","Kevin J. Vaughn","",0,"","2017-01-20T00:00:00Z",", pp. 116-118",""
"https://doi.org/10.2307/972242","","Susan A. Niles","",0,"","2017-01-20T00:00:00Z",", pp. 87-88",""
"https://doi.org/10.1017/laq.2016.7","ANIMALES E INCAS EN EL OESTE TINOGASTEÑO (CATAMARCA, ARGENTINA)","Juan Pablo Miyano, Irene Lantos, Norma Ratto, Martín Orgaz","",0,"","2017-03-29T00:00:00Z",", pp. 28-45",""
"https://doi.org/10.1017/laq.2017.60","APPLICATIONS OF DENDROCHRONOLOGY IN NORTHWESTERN MEXICO","Paula Turkon, Sturt W. Manning, Carol Griggs, Marco Antonio Santos Ramírez, Ben A. Nelson, Carlos Torreblanca Padilla, Eva Maria Wild","",0,"","2017-12-14T00:00:00Z",", pp. 102-121",""
"https://doi.org/10.2307/30042506","Approaching Social Practice through Access Analysis at Las Canoas, Honduras","Miranda K. Stockett","",0,"","2017-01-20T00:00:00Z",", pp. 385-407",""
"https://doi.org/10.2307/972176","Archaeofaunal Accumulation, Fragmented Forests, and Anthropogenic Landscape Mosaics in the Tropical Lowlands of Prehispanic Ecuador","Peter W. Stahl","",0,"","2017-01-20T00:00:00Z",", pp. 241-257",""
"https://doi.org/10.7183/1045-6635.22.1.3","Archaeological Drawings as Re-Presentations: The Maps of Complex A, La Venta, Mexico","Susan D. Gillespie","",0,"","2017-01-20T00:00:00Z",", pp. 3-36",""
"https://doi.org/10.2307/971897","Archaeological Evidence of Rodent Consumption in Central Chile","Javier A. Simonetti, Luis E. Cornejo","",0,"","2017-01-20T00:00:00Z",", pp. 92-96",""
"https://doi.org/10.2307/972064","","Ernesto Salazar","",0,"","2017-01-20T00:00:00Z",", p. 226",""
"https://doi.org/10.2307/971708","Archaeological Research at the Lowland Maya City of Rio Azul","Richard E. W. Adams","",0,"","2017-01-20T00:00:00Z",", pp. 23-41",""
"https://doi.org/10.2307/971619","","JoEllen Burkholder","",0,"","2017-01-20T00:00:00Z",", pp. 168-169",""
"https://doi.org/10.7183/1045-6635.24.3.345","Archaeological Residues and Recipes: Exploratory Testing for Evidence of Maize and Cacao Beverages in Postclassic Vessels from the Valley of Oaxaca, Mexico","Daniela Soleri,  Marcus Winter,  Steven R. Bozarth, W. Jeffrey Hurst","",0,"","2017-01-20T00:00:00Z",", pp. 345-362",""
"https://doi.org/10.2307/971561","Archaeology and Archaeoastronomy of Mount Tlaloc, Mexico: A Reconsideration","Stanisław Iwaniszewski","",0,"","2017-01-20T00:00:00Z",", pp. 158-176",""
"https://doi.org/10.1017/S1045663500008282","","Rebecca Storey","",0,"","2017-01-20T00:00:00Z",", pp. 140-141",""
"https://doi.org/10.2307/971647","","Helaine Silverman","",0,"","2017-01-20T00:00:00Z",", pp. 347-348",""
"https://doi.org/10.2307/971642","","Kathryn Kamp","",0,"","2017-01-20T00:00:00Z",", pp. 340-341",""
"https://doi.org/10.2307/972150","The Archaeology of Dual Organization in Andean South America: A Theoretical Review and Case Study","Jerry D. Moore","",0,"","2017-01-20T00:00:00Z",", pp. 165-181",""
"https://doi.org/10.2307/3537035","","Laura Finsten","",0,"","2017-01-20T00:00:00Z",", pp. 371-372",""
"https://doi.org/10.2307/30042497","Archaic Funerary Pattern or Postdepositional Alteration? The Patapatane Burial in the Highlands of South Central Andes","Calogero M. Santoro, Vivien G. Standen, Bernardo T. Arriaza, Tom D. Dillehay","",0,"","2017-01-20T00:00:00Z",", pp. 329-346",""
"https://doi.org/10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse","",0,"","2017-01-20T00:00:00Z",", pp. 312-352",""
"https://doi.org/10.2307/971715","Archaism or Tradition?: The Decapitation Theme in Cupisnique and Moche Iconography","Alana Cordy-Collins","",0,"","2017-01-20T00:00:00Z",", pp. 206-220",""
"https://doi.org/10.2307/972275","Architectural Labor Investment and Social Stratification at Sayil, Yucatan, Mexico","Kelli Carmean","",0,"","2017-01-20T00:00:00Z",", pp. 151-165",""
"https://doi.org/10.2307/4141577","Architecture and Polity in the Formative Lake Titicaca Basin, Bolivia","Robin A. Beck","",0,"","2017-01-20T00:00:00Z",", pp. 323-343",""
"https://doi.org/10.2307/971661","","Thomas Pozorski","",0,"","2017-01-20T00:00:00Z",", pp. 280-281",""
"https://doi.org/10.2307/25063044","Architecture, Caching, and Foreign Contacts at Chac (II), Yucatan, Mexico","Michael P. Smyth","",0,"","2017-01-20T00:00:00Z",", pp. 123-149",""
"https://doi.org/10.7183/1045-6635.21.2.147","Architecture, Settlement, and Formative Developments in the Equatorial Andes: New Discoveries in the Department of Tumbes, Peru","Jerry D. Moore","",0,"","2017-01-20T00:00:00Z",", pp. 147-172",""
"https://doi.org/10.2307/972039","","Kitty F. Emery","",0,"","2017-01-20T00:00:00Z",", pp. 320-322",""
"https://doi.org/10.1017/S1045663500011287","","Richard L. Burger","",0,"","2017-01-20T00:00:00Z",", pp. 429-430",""
"https://doi.org/10.2307/972151","","Eduardo G. Neves","",0,"","2017-01-20T00:00:00Z",", pp. 182-183",""
"https://doi.org/10.2307/971840","","Juan V. Albarracin-Jordan","",0,"","2017-01-20T00:00:00Z",", pp. 371-372",""
"https://doi.org/10.2307/971560","Arqueologia de la Cuenca del Qaracha, Ayacucho, Peru","Lidio M. Valdez, Cirilo Vivanco","",0,"","2017-01-20T00:00:00Z",", pp. 144-157",""
"https://doi.org/10.2307/971801","Arqueologia del Bajo Patia, Fases y Correlaciones en la Costa Pacifica de Colombia y Ecuador","Diógenes Patiño","",0,"","2017-01-20T00:00:00Z",", pp. 180-199",""
"https://doi.org/10.2307/972076","","Betty J. Meggers","",0,"","2017-01-20T00:00:00Z",", pp. 388-389",""
"https://doi.org/10.2307/971736","","Verónica Williams","",0,"","2017-01-20T00:00:00Z",", pp. 280-281",""
"https://doi.org/10.2307/971732","","Perry L. Gnivecki","",0,"","2017-01-20T00:00:00Z",", pp. 275-276",""
"https://doi.org/10.2307/971732","","Perry L. Gnivecki","",0,"","2017-01-20T00:00:00Z",", pp. 275-276",""
"https://doi.org/10.7183/1045-6635.22.4.403","The Art of Becoming: The Graffiti of Tikal, Guatemala","Scott R. Hutson","",0,"","2017-01-20T00:00:00Z",", pp. 403-426",""
"https://doi.org/10.2307/971668","","Alana Cordy-Collins","",0,"","2017-01-20T00:00:00Z",", p. 285",""
"https://doi.org/10.2307/971618","","Alana Cordy-Collins","",0,"","2017-01-20T00:00:00Z",", pp. 167-168",""
"https://doi.org/10.2307/972149","Artificial Cranial Deformation at the Omo M10 Site: A Tiwanaku Complex from the Moquegua Valley, Peru","Lisa M. Hoshower, Jane E. Buikstra, Paul S. Goldstein, Ann D. Webster","",0,"","2017-01-20T00:00:00Z",", pp. 145-164",""
"https://doi.org/10.2307/971723","","Marc Bermann","",0,"","2017-01-20T00:00:00Z",", pp. 256-257",""
"https://doi.org/10.2307/971827","","Thomas F. Lynch","",0,"","2017-01-20T00:00:00Z",", pp. 388-389",""
"https://doi.org/10.7183/1045-6635.25.3.322","Assessing the Chronology and Rewrapping of Funerary Bundles at the Prehispanic Religious Center of Pachacamac, Peru","Mai K. Takigami, Izumi Shimada, Rafael Segura, Sarah Muno, Hiroyuki Matsuzaki, Fuyuki Tokanai, Kazuhiro Kato, Hitoshi Mukai, Omori Takayuki, Minoru Yoneda","",0,"","2017-01-20T00:00:00Z",", pp. 322-343",""
"https://doi.org/10.1017/laq.2017.87","ASSESSING THE EARLY HOLOCENE ENVIRONMENT OF NORTHWESTERN GUYANA: AN ISOTOPIC ANALYSIS OF HUMAN AND FAUNAL REMAINS","Louisa Daggers, Mark G. Plew, Alex Edwards, Samantha Evans, Robin B. Trayler","",0,"","2018-04-05T00:00:00Z",", pp. 279-292",""
"https://doi.org/10.1017/S1045663500002546","Assessing the Scale of Prehistoric Human Impact in the Neotropics Using Stable Carbon Isotope Analyses of Lake Sediments: A Test Case From Costa Rica","Chad S. Lane, Sally P. Horn, Zachary P. Taylor, Claudia I. Mora","",0,"","2017-01-20T00:00:00Z",", pp. 120-133",""
"https://doi.org/10.2307/972004","Astronomical Alignments at Teotihuacan, Mexico","Ivan Šprajc","",0,"","2017-01-20T00:00:00Z",", pp. 403-415",""
"https://doi.org/10.2307/971663","","R. Robert Robbins","",0,"","2017-01-20T00:00:00Z",", pp. 282-283",""
"https://doi.org/10.1017/S1045663500016370","","Lisa DeLeonardis","",0,"","2017-01-20T00:00:00Z",", pp. 565-567",""
"https://doi.org/10.1017/S1045663500007793","At the Crossroads: Starch Grain and Phytolith Analyses in Lucayan Prehistory","Mary Jane Berman, Deborah M. Pearsall","",0,"","2017-01-20T00:00:00Z",", pp. 181-203",""
"https://doi.org/10.2307/971693","","James E. Brady","",0,"","2017-01-20T00:00:00Z",", p. 159",""
"https://doi.org/10.2307/972162","At the Margins of the Monte Alban State: Settlement Patterns in the Ejutla Valley, Oaxaca, Mexico","Gary M. Feinman, Linda M. Nicholas","",0,"","2017-01-20T00:00:00Z",", pp. 216-246",""
"https://doi.org/10.2307/971912","Atalla: A Center on the Periphery of the Chavín Horizon","Richard L. Burger, Ramiro Matos Mendieta","",0,"","2017-01-20T00:00:00Z",", pp. 153-177",""
"https://doi.org/10.1017/S1045663500010154","Author Index","Andrea Stone","",0,"","2017-01-20T00:00:00Z",", pp. 442-445",""
"https://doi.org/10.1017/S104566350000883X","","Enrique Rodriguez-Alegria","",0,"","2017-01-20T00:00:00Z",", pp. 574-575",""
"https://doi.org/10.2307/971656","","Susan Toby Evans","",0,"","2017-01-20T00:00:00Z",", pp. 273-274",""
"https://doi.org/10.2307/25063064","Aztec Teotihuacan: Political Processes at a Postclassic and Early Colonial City-State in the Basin of Mexico","Christopher P. Garraty","",0,"","2017-01-20T00:00:00Z",", pp. 363-387",""
"https://doi.org/10.2307/972179","The Barricade and Abandonment of Chunchucmil: Implications for Northern Maya Warfare","Bruce H. Dahlin","",0,"","2017-01-20T00:00:00Z",", pp. 283-298",""
"https://doi.org/10.7183/1045-6635.27.2.227","","James E. Brady, Jeremy D. Coltman","",0,"","2017-01-20T00:00:00Z",", pp. 227-237",""
"https://doi.org/10.2307/971754","Beginnings of Village Life in Eastern Mesoamerica","Rosemary A. Joyce, John S. Henderson","",0,"","2017-01-20T00:00:00Z",", pp. 5-23",""
"https://doi.org/10.2307/972059","","Donald A. Proulx","",0,"","2017-01-20T00:00:00Z",", pp. 220-221",""
"https://doi.org/10.2307/972065","","Ruth Fauman-Fichman","",0,"","2017-01-20T00:00:00Z",", pp. 226-227",""
"https://doi.org/10.2307/971700","","Sonia E. Guillén","",0,"","2017-01-20T00:00:00Z",", pp. 167-168",""
"https://doi.org/10.2307/972089","","Patricia McAnany","",0,"","2017-01-20T00:00:00Z",", pp. 431-432",""
"https://doi.org/10.2307/971707","A Bibliography of Soviet Studies of the Ancient Cultures of Latin America","V. A. Bashilov, V. I. Gulyaev","",0,"","2017-01-20T00:00:00Z",", pp. 5-22",""
"https://doi.org/10.2307/971593","","Gabriela Uruñuela,  Patricia Plunket,  Gilda Hernández, Juan Albaitero","",0,"","2017-01-20T00:00:00Z",", pp. 63-70",""
"https://doi.org/10.2307/25063079","","Michael Love","",0,"","2017-01-20T00:00:00Z",", pp. 623-625",""
"https://doi.org/10.7183/1045-6635.22.4.549","Bioarchaeological Analysis of Sacrificial Victims from a Postclassic Maya Temple from Ixlu, el Peten, Guatemala","William N. Duncan","",0,"","2017-01-20T00:00:00Z",", pp. 549-572",""
"https://doi.org/10.2307/25063087","Bioarchaeological Evidence for Social and Temporal Differences in Diet at Piedras Negras, Guatemala","Andrew K. Scherer,  Lori E. Wright, Cassady J. Yoder","",0,"","2017-01-20T00:00:00Z",", pp. 85-104",""
"https://doi.org/10.2307/971799","Black-on-Orange Ceramic Production in the Aztec Empire's Heartland","Mary G. Hodge,  Hector Neff,  M. James Blackman, Leah D. Minc","",0,"","2017-01-20T00:00:00Z",", pp. 130-157",""
"https://doi.org/10.2307/972002","The Body Context: Interpreting Early Nasca Decapitated Burials","Lisa DeLeonardis","",0,"","2017-01-20T00:00:00Z",", pp. 363-386",""
"https://doi.org/10.7183/1045-6635.23.2.144","Bone Chemistry at Cerro Oreja: A Stable Isotope Perspective on the Development of a Regional Economy in the Moche Valley, Peru During the Early Intermediate Period","Patricia M. Lambert, Celeste Marie Gagnon, Brian R. Billman, M. Anne Katzenberg, José Carcelén, Robert H. Tykot","",0,"","2017-01-20T00:00:00Z",", pp. 144-166",""
"https://doi.org/10.2307/972188","","Harry Iceland","",0,"","2017-01-20T00:00:00Z",", pp. 311-312",""
"https://doi.org/10.2307/972129","","Margaret J. Schoeninger","",0,"","2017-01-20T00:00:00Z",", pp. 87-88",""
"https://doi.org/10.1017/S1045663500002741","","Cassandra Mesick","",0,"","2017-01-20T00:00:00Z",", pp. 390-391",""
"https://doi.org/10.1017/S104566350000314X","","Jeffrey P. Blomster","",0,"","2017-01-20T00:00:00Z",", pp. 467-468",""
"https://doi.org/10.1017/laq.2017.20","BOSQUES FÓSILES Y TECNOLOGÍA HUMANA: LA EXPLOTACIÓN DE MATERIAS PRIMAS LÍTICAS EN EL BOSQUE DE DARWIN, PARAMILLOS (ARGENTINA)","Valeria Cortegoso, Gustavo Lucero, Silvina Castro, Diego Winocur","",0,"","2017-07-25T00:00:00Z",", pp. 317-336",""
"https://doi.org/10.1017/S104566350000287X","Bracketing the Copan Dynasty: Late Preclassic and Early Postclassic Settlements at Copan, Honduras","T. Kam Manahan, Marcello A. Canuto","",0,"","2017-01-20T00:00:00Z",", pp. 553-580",""
"https://doi.org/10.1017/S1045663500016060","","Verónica Pérez Rodríguez","",0,"","2017-01-20T00:00:00Z",", pp. 274-275",""
"https://doi.org/10.2307/971697","","Barbara J. Price","",0,"","2017-01-20T00:00:00Z",", pp. 162-164",""
"https://doi.org/10.7183/1045-6635.22.1.37","Building Chan Chan: A Project Management Perspective","Richard L. Smailes","",0,"","2017-01-20T00:00:00Z",", pp. 37-63",""
"https://doi.org/10.2307/971838","Building J at Monte Alban: A Correction and Reassessment of the Astronomical Hypothesis","Damon E. Peeler, Marcus Winter","",0,"","2017-01-20T00:00:00Z",", pp. 362-369",""
"https://doi.org/10.2307/972134","The Business of Narrative at Tula: An Analysis of the Vestibule Frieze, Trade, and Ritual","Cynthia Kristan-Graham","",0,"","2017-01-20T00:00:00Z",", pp. 3-21",""
"https://doi.org/10.2307/971792","A Cache of 48 Nasca Trophy Heads from Cerro Carapo, Peru","David M. Browne,  Helaine Silverman, Rubén García","",0,"","2017-01-20T00:00:00Z",", pp. 274-294",""
"https://doi.org/10.2307/971604","","Donald A. Proulx","",0,"","2017-01-20T00:00:00Z",", pp. 87-89",""
"https://doi.org/10.2307/971834","Calakmul: New Data from an Ancient Maya Capital in Campeche, Mexico","William J. Folan,  Joyce Marcus,  Sophia Pincemin,  María del Rosario Domínguez Carrasco,  Laraine Fletcher, Abel Morales López","",0,"","2017-01-20T00:00:00Z",", pp. 310-334",""
"https://doi.org/10.2307/972052","A Calendrical and Demographic Tomb Text from Northern Peru","Gary Urton","",0,"","2017-01-20T00:00:00Z",", pp. 127-147",""
"https://doi.org/10.2307/972121","","John R. Topic","",0,"","2017-01-20T00:00:00Z",", pp. 365-366",""
"https://doi.org/10.2307/3557597","Can We Read Cosmology in Ancient Maya City Plans? Comment on Ashmore and Sabloff","Michael E. Smith","",0,"","2017-01-20T00:00:00Z",", pp. 221-228",""
"https://doi.org/10.2307/971728","Cantona: Urbe Prehispanica en el Altiplano Central de Mexico","Angel García Cook, Beatriz Leonor Merino Carrión","",0,"","2017-01-20T00:00:00Z",", pp. 191-216",""
"https://doi.org/10.2307/25063040","","Ethan E. Cochrane","",0,"","2017-01-20T00:00:00Z",", pp. 119-120",""
"https://doi.org/10.2307/3557596","","Christina T. Halperin, Sergio Garza, Keith M. Prufer, James E. Bradya","",0,"","2017-01-20T00:00:00Z",", pp. 207-219",""
"https://doi.org/10.2307/972229","","John W. Hoopes","",0,"","2017-01-20T00:00:00Z",", p. 476",""
"https://doi.org/10.1017/S1045663500002686","Central Plaza Burials in Saladoid Puerto Rico: An Alternative Perspective","William F. Keegan","",0,"","2017-01-20T00:00:00Z",", pp. 375-385",""
"https://doi.org/10.2307/972261","Central-Place Analyses in the la Entrada Region, Honduras: Implications for Understanding the Classic Maya Political and Economic Systems","Takeshi Inomata, Kazuo Aoyama","",0,"","2017-01-20T00:00:00Z",", pp. 291-312",""
"https://doi.org/10.2307/971821","A Ceramic Compositional Perspective on the Formative to Classic Transition in Southern Mesoamerica","Hector Neff, Frederick J. Bove, Eugenia J. Robinson, Barbara Arroyo L.","",0,"","2017-01-20T00:00:00Z",", pp. 333-358",""
"https://doi.org/10.2307/4141578","Ceramic Diversity in Chavín De Huantar, Peru","Isabelle C. Druc","",0,"","2017-01-20T00:00:00Z",", pp. 344-363",""
"https://doi.org/10.2307/971852","A Ceramic Perspective on the Formative to Classic Transition in Southern Veracruz, Mexico","Christopher A. Pool, Georgia Mudd Britt","",0,"","2017-01-20T00:00:00Z",", pp. 139-161",""
"https://doi.org/10.2307/972060","","Frances Hayashida","",0,"","2017-01-20T00:00:00Z",", pp. 221-222",""
"https://doi.org/10.2307/25063073","Ceramic Production and Exchange in Late/Terminal Formative Period Oaxaca","Arthur A. Joyce, Hector Neff, Mary S. Thieme, Marcus Winter, J. Michael Elam, Andrew Workinger","",0,"","2017-01-20T00:00:00Z",", pp. 579-594",""
"https://doi.org/10.2307/971578","Ceramic Seriation and Site Reoccupation in Lowland South America","Warren R. DeBoer,  Keith Kintigh, Arthur G. Rostoker","",0,"","2017-01-20T00:00:00Z",", pp. 263-278",""
"https://doi.org/10.2307/971758","Cerro Baúl: A Wari Center on the Tiwanaku Frontier","Patrick Ryan Williams","",0,"","2017-01-20T00:00:00Z",", pp. 67-83",""
